resultCode,resultMsg,totalCount,pageNo,numOfRows,statNm,statId,chgerId,chgerType,addr,lat,lng,useTime,busiId,busiNm,busiCall,stat,statUpdDt,powerType,zcode,parkingFree,note,dong
,,,,,MG인재개발원,GN013142,04,02,충청남도 천안시 동남구 목천읍 삼방로 346,36.798653476,127.24295491,08:00 ~ 22:00,GN,지에스커넥트,1544-4279,2,20230112184141,,44,N,,목천읍
,,,,,MG인재개발원,GN013142,05,02,충청남도 천안시 동남구 목천읍 삼방로 346,36.798653476,127.24295491,08:00 ~ 22:00,GN,지에스커넥트,1544-4279,2,20230112184141,,44,N,,목천읍
,,,,,충남대형정비사업소,GN030178,01,02,충청남도 천안시 서북구 성거읍 망향로 310,36.8486945,127.182581,24시간 이용가능,GN,지커넥트,1544-4279,2,20230112184126,,44,Y,,성거읍
,,,,,충남대형정비사업소,GN030178,02,02,충청남도 천안시 서북구 성거읍 망향로 310,36.8486945,127.182581,24시간 이용가능,GN,지커넥트,1544-4279,2,20230118091123,,44,Y,,성거읍
,,,,,티웨딩(천안점),GN030380,01,02,충청남도 천안시 동남구 목천읍 응원3길 27,36.7699615,127.1879901,09:00~18:00,GN,지커넥트,1544-4279,2,20230112184138,,44,N,,목천읍
,,,,,티웨딩(천안점),GN030380,02,02,충청남도 천안시 동남구 목천읍 응원3길 27,36.7699615,127.1879901,09:00~18:00,GN,지커넥트,1544-4279,3,20230118063210,,44,N,,목천읍
,,,,,직산한양수자인아파트,GN063579,01,02,충청남도 천안시 서북구 직산읍 천안밸리로 22-11,36.882627398,127.14794545,08:00~22:00,GN,지에스커넥트,1544-4279,2,20230112184014,,44,Y,,직산읍
,,,,,직산한양수자인아파트,GN063579,02,02,충청남도 천안시 서북구 직산읍 천안밸리로 22-11,36.882627398,127.14794545,08:00~22:00,GN,지에스커넥트,1544-4279,2,20230112184014,,44,Y,,직산읍
,,,,,직산한양수자인아파트,GN063579,03,02,충청남도 천안시 서북구 직산읍 천안밸리로 22-11,36.882627398,127.14794545,08:00~22:00,GN,지에스커넥트,1544-4279,2,20230112184014,,44,Y,,직산읍
,,,,,직산한양수자인아파트,GN063579,04,02,충청남도 천안시 서북구 직산읍 천안밸리로 22-11,36.882627398,127.14794545,08:00~22:00,GN,지에스커넥트,1544-4279,2,20230112184014,,44,Y,,직산읍
,,,,,직산한양수자인아파트,GN063579,05,02,충청남도 천안시 서북구 직산읍 천안밸리로 22-11,36.882627398,127.14794545,08:00~22:00,GN,지에스커넥트,1544-4279,9,20230117140310,,44,Y,,직산읍
,,,,,직산한양수자인아파트,GN063579,06,02,충청남도 천안시 서북구 직산읍 천안밸리로 22-11,36.882627398,127.14794545,08:00~22:00,GN,지에스커넥트,1544-4279,2,20230112184014,,44,Y,,직산읍
,,,,,직산한양수자인아파트,GN063579,07,02,충청남도 천안시 서북구 직산읍 천안밸리로 22-11,36.882627398,127.14794545,08:00~22:00,GN,지에스커넥트,1544-4279,2,20230112184014,,44,Y,,직산읍
,,,,,티웨딩,GN064698,01,02,충청남도 천안시 동남구 목천읍 응원3길 27,36.769832893,127.18798546,00:00~24:00,GN,지에스커넥트,1544-4279,2,20230112184030,,44,Y,,목천읍
,,,,,티웨딩,GN064698,02,02,충청남도 천안시 동남구 목천읍 응원3길 27,36.769832893,127.18798546,00:00~24:00,GN,지에스커넥트,1544-4279,2,20230112184030,,44,Y,,목천읍
,,,,,티웨딩,GN064698,03,02,충청남도 천안시 동남구 목천읍 응원3길 27,36.769832893,127.18798546,00:00~24:00,GN,지에스커넥트,1544-4279,2,20230112184030,,44,Y,,목천읍
,,,,,티웨딩,GN064698,04,02,충청남도 천안시 동남구 목천읍 응원3길 27,36.769832893,127.18798546,00:00~24:00,GN,지에스커넥트,1544-4279,2,20230112184030,,44,Y,,목천읍
,,,,,연합초원아파트,GN100089,01,02,충청남도 천안시 동남구 목천읍 충절로 1095,36.77207,127.2298,24시간 이용가능,GN,지커넥트,1544-4279,2,20230112184042,,44,Y,,목천읍
,,,,,천안무인텔 폴라리스,HE192165,01,02,충청남도 천안시 동남구 목천읍 종합휴양지2길 12,36.761250,127.226630,24시간 이용가능,HE,한국전기차충전서비스,1522-1782,2,20230110153526,,44,Y,,목천읍
,,,,,천안성환부영3차아파트,HE212837,01,02,충청남도 천안시 서북구 성환읍 천안대로 1853,36.905143,127.134521,24시간 이용가능,HE,한국전기차충전서비스,1522-1782,2,20230116220826,,44,Y,,성환읍
,,,,,천안성환부영3차아파트,HE212837,02,02,충청남도 천안시 서북구 성환읍 천안대로 1853,36.905143,127.134521,24시간 이용가능,HE,한국전기차충전서비스,1522-1782,2,20230115230027,,44,Y,,성환읍
,,,,,천안성환부영3차아파트,HE212837,03,02,충청남도 천안시 서북구 성환읍 천안대로 1853,36.905143,127.134521,24시간 이용가능,HE,한국전기차충전서비스,1522-1782,2,20230116233925,,44,Y,,성환읍
,,,,,입장연합초원아파트,HE212848,01,02,충청남도 천안시 서북구 입장면 입장로 121,36.911917,127.220136,24시간 이용가능,HE,한국전기차충전서비스,1522-1782,2,20221223101037,,44,Y,,입장면
,,,,,입장연합초원아파트,HE212848,02,02,충청남도 천안시 서북구 입장면 입장로 121,36.911917,127.220136,24시간 이용가능,HE,한국전기차충전서비스,1522-1782,2,20230113190735,,44,Y,,입장면
,,,,,입장연합초원아파트,HE212848,03,02,충청남도 천안시 서북구 입장면 입장로 121,36.911917,127.220136,24시간 이용가능,HE,한국전기차충전서비스,1522-1782,2,20230113190437,,44,Y,,입장면
,,,,,희홍밸러뷰아파트,HM000162,01,02,충청남도 천안시 서북구 직산읍 직산로 252-10,36.896301204,127.16639059,24시간 이용가능,HM,HUMAX EV,1800-3188,2,20230118065806,,44,N,,직산읍
,,,,,희홍밸러뷰아파트,HM000162,02,02,충청남도 천안시 서북구 직산읍 직산로 252-10,36.896301204,127.16639059,24시간 이용가능,HM,HUMAX EV,1800-3188,2,20230118011806,,44,N,,직산읍
,,,,,희홍밸러뷰아파트,HM000162,03,02,충청남도 천안시 서북구 직산읍 직산로 252-10,36.896301204,127.16639059,24시간 이용가능,HM,HUMAX EV,1800-3188,2,20230118085008,,44,N,,직산읍
,,,,,목천프라임아파트,HM000374,01,02,충청남도 천안시 동남구 목천읍 충절로 892,36.772840249,127.20991622,24시간 이용가능,HM,HUMAX EV,1800-3188,2,20230111171016,,44,N,,목천읍
,,,,,목천프라임아파트,HM000374,02,02,충청남도 천안시 동남구 목천읍 충절로 892,36.772840249,127.20991622,24시간 이용가능,HM,HUMAX EV,1800-3188,2,20230115075817,,44,N,,목천읍
,,,,,목천프라임아파트,HM000374,03,02,충청남도 천안시 동남구 목천읍 충절로 892,36.772840249,127.20991622,24시간 이용가능,HM,HUMAX EV,1800-3188,2,20230110213027,,44,N,,목천읍
,,,,,목천프라임아파트,HM000374,04,02,충청남도 천안시 동남구 목천읍 충절로 892,36.772840249,127.20991622,24시간 이용가능,HM,HUMAX EV,1800-3188,9,20221031150310,,44,N,,목천읍
,,,,,목천프라임아파트,HM000374,05,02,충청남도 천안시 동남구 목천읍 충절로 892,36.772840249,127.20991622,24시간 이용가능,HM,HUMAX EV,1800-3188,2,20221226092019,,44,N,,목천읍
,,,,,목천프라임아파트,HM000374,06,02,충청남도 천안시 동남구 목천읍 충절로 892,36.772840249,127.20991622,24시간 이용가능,HM,HUMAX EV,1800-3188,2,20230118055230,,44,N,,목천읍
,,,,,목천프라임아파트,HM000374,07,02,충청남도 천안시 동남구 목천읍 충절로 892,36.772840249,127.20991622,24시간 이용가능,HM,HUMAX EV,1800-3188,2,20230117055239,,44,N,,목천읍
,,,,,목천프라임아파트,HM000374,08,02,충청남도 천안시 동남구 목천읍 충절로 892,36.772840249,127.20991622,24시간 이용가능,HM,HUMAX EV,1800-3188,2,20230118055423,,44,N,,목천읍
,,,,,목천프라임아파트,HM000374,09,02,충청남도 천안시 동남구 목천읍 충절로 892,36.772840249,127.20991622,24시간 이용가능,HM,HUMAX EV,1800-3188,2,20230116055418,,44,N,,목천읍
,,,,,목천프라임아파트,HM000374,10,02,충청남도 천안시 동남구 목천읍 충절로 892,36.772840249,127.20991622,24시간 이용가능,HM,HUMAX EV,1800-3188,2,20230118055230,,44,N,,목천읍
,,,,,목천프라임아파트,HM000374,11,02,충청남도 천안시 동남구 목천읍 충절로 892,36.772840249,127.20991622,24시간 이용가능,HM,HUMAX EV,1800-3188,2,20230118055230,,44,N,,목천읍
,,,,,목천프라임아파트,HM000374,12,02,충청남도 천안시 동남구 목천읍 충절로 892,36.772840249,127.20991622,24시간 이용가능,HM,HUMAX EV,1800-3188,2,20230118055230,,44,N,,목천읍
,,,,,목천프라임아파트,HM000374,13,02,충청남도 천안시 동남구 목천읍 충절로 892,36.772840249,127.20991622,24시간 이용가능,HM,HUMAX EV,1800-3188,2,20230116055247,,44,N,,목천읍
,,,,,목천프라임아파트,HM000374,14,02,충청남도 천안시 동남구 목천읍 충절로 892,36.772840249,127.20991622,24시간 이용가능,HM,HUMAX EV,1800-3188,2,20230116014028,,44,N,,목천읍
,,,,,직산농협,HM000925,01,02,충청남도 천안시 서북구 직산읍 직산로 31,36.8801896,127.1533026,24시간 이용가능,HM,휴맥스이브이,18003188,2,20230117060246,,44,Y,,직산읍
,,,,,직산농협,HM000925,02,02,충청남도 천안시 서북구 직산읍 직산로 31,36.8801896,127.1533026,24시간 이용가능,HM,휴맥스이브이,18003188,2,20230118060233,,44,Y,,직산읍
,,,,,직산농협,HM000925,03,02,충청남도 천안시 서북구 직산읍 직산로 31,36.8801896,127.1533026,24시간 이용가능,HM,휴맥스이브이,18003188,2,20230118060235,,44,Y,,직산읍
,,,,,아느칸빌아파트,HSH00691,01,02,충청남도 천안시 서북구 성거읍 성거길 181-1,36.8819538,127.2050399,24시간 이용가능,HS,홈앤서비스,16700-119,2,20230115194925,,44,Y,,성거읍
,,,,,아느칸빌아파트,HSH00691,02,02,충청남도 천안시 서북구 성거읍 성거길 181-1,36.8819538,127.2050399,24시간 이용가능,HS,홈앤서비스,16700-119,2,20230117184743,,44,Y,,성거읍
,,,,,아느칸빌아파트,HSH00691,03,02,충청남도 천안시 서북구 성거읍 성거길 181-1,36.8819538,127.2050399,24시간 이용가능,HS,홈앤서비스,16700-119,2,20230117191730,,44,Y,,성거읍
,,,,,아느칸빌아파트,HSH00691,04,02,충청남도 천안시 서북구 성거읍 성거길 181-1,36.8819538,127.2050399,24시간 이용가능,HS,홈앤서비스,16700-119,2,20230115210330,,44,Y,,성거읍
,,,,,충남상덕리직산산호아파트,HSH00700,01,02,충청남도 천안시 서북구 직산읍 양당율금길 4-30,36.8949977,127.1243935,24시간 이용가능,HS,홈앤서비스,16700-119,2,20230118140118,,44,Y,,직산읍
,,,,,충남상덕리직산산호아파트,HSH00700,02,02,충청남도 천안시 서북구 직산읍 양당율금길 4-30,36.8949977,127.1243935,24시간 이용가능,HS,홈앤서비스,16700-119,2,20230117230721,,44,Y,,직산읍
,,,,,충남상덕리직산산호아파트,HSH00700,03,02,충청남도 천안시 서북구 직산읍 양당율금길 4-30,36.8949977,127.1243935,24시간 이용가능,HS,홈앤서비스,16700-119,2,20230118045321,,44,Y,,직산읍
,,,,,충남상덕리직산산호아파트,HSH00700,04,02,충청남도 천안시 서북구 직산읍 양당율금길 4-30,36.8949977,127.1243935,24시간 이용가능,HS,홈앤서비스,16700-119,2,20230117001533,,44,Y,,직산읍
,,,,,직산동보아파트,HSH01002,01,02,충청남도 천안시 서북구 직산읍 상덕로 32,36.8700231,127.1193678,24시간 이용가능,HS,홈앤서비스,16700-119,1,20230105100321,,44,Y,,직산읍
,,,,,직산동보아파트,HSH01002,02,02,충청남도 천안시 서북구 직산읍 상덕로 32,36.8700231,127.1193678,24시간 이용가능,HS,홈앤서비스,16700-119,1,20230105100321,,44,Y,,직산읍
,,,,,직산동보아파트,HSH01002,03,02,충청남도 천안시 서북구 직산읍 상덕로 32,36.8700231,127.1193678,24시간 이용가능,HS,홈앤서비스,16700-119,1,20230105100321,,44,Y,,직산읍
,,,,,직산동보아파트,HSH01002,04,02,충청남도 천안시 서북구 직산읍 상덕로 32,36.8700231,127.1193678,24시간 이용가능,HS,홈앤서비스,16700-119,1,20230105100321,,44,Y,,직산읍
,,,,,직산동보아파트,HSH01002,05,02,충청남도 천안시 서북구 직산읍 상덕로 32,36.8700231,127.1193678,24시간 이용가능,HS,홈앤서비스,16700-119,1,20230105100321,,44,Y,,직산읍
,,,,,직산동보아파트,HSH01002,06,02,충청남도 천안시 서북구 직산읍 상덕로 32,36.8700231,127.1193678,24시간 이용가능,HS,홈앤서비스,16700-119,1,20230105100321,,44,Y,,직산읍
,,,,,동부현대서비스,JE160006,01,02,충청남도 천안시 동남구 목천읍 신계2길 12-11,36.770387,127.202460,09:00~18:00,JE,제주전기자동차서비스,1670-2690,2,20230118151806,,44,Y,,목천읍
,,,,,엘에스일렉트릭 천안사업장,KE000621,01,04,충청남도 천안시 동남구 목천읍 삼성4길 56,36.7652905,127.1702439,평일 09:00~18:00,KE,한국전기차인프라기술,1877-6546,2,20230116154518,,44,Y,임직원 외 사용불가,목천읍
,,,,,엘에스일렉트릭 천안사업장,KE000621,02,04,충청남도 천안시 동남구 목천읍 삼성4길 56,36.7652905,127.1702439,평일 09:00~18:00,KE,한국전기차인프라기술,1877-6546,2,20230111122520,,44,Y,임직원 외 사용불가,목천읍
,,,,,천안현대한솔아파트1,KE000844,01,02,충청남도 천안시 서북구 성환읍 성월2길 16,36.9179827,127.1363628,24시간 이용가능,KE,한국전기차인프라기술,1877-6546,2,20230112151536,,44,Y,입주민 외 사용불가,성환읍
,,,,,천안현대한솔아파트1,KE000844,02,02,충청남도 천안시 서북구 성환읍 성월2길 16,36.9179827,127.1363628,24시간 이용가능,KE,한국전기차인프라기술,1877-6546,2,20230117133522,,44,Y,입주민 외 사용불가,성환읍
,,,,,천안현대한솔아파트2,KE000845,01,02,충청남도 천안시 서북구 성환읍 성월2길 16,36.9179827,127.1363628,24시간 이용가능,KE,한국전기차인프라기술,1877-6546,2,20230117145038,,44,Y,입주민 외 사용불가,성환읍
,,,,,천안현대한솔아파트2,KE000845,02,02,충청남도 천안시 서북구 성환읍 성월2길 16,36.9179827,127.1363628,24시간 이용가능,KE,한국전기차인프라기술,1877-6546,2,20230117145038,,44,Y,입주민 외 사용불가,성환읍
,,,,,충남천안충청연수원,KE000969,01,02,충청남도 천안시 서북구 직산읍 남산2길 41,36.8833621,127.1729498,24시간 이용가능,KE,한국전기차인프라기술,1877-6546,2,20230118150531,,44,N,시설상황에 따라 이용이 제한될 수 있음,직산읍
,,,,,충남천안충청연수원,KE000969,02,02,충청남도 천안시 서북구 직산읍 남산2길 41,36.8833621,127.1729498,24시간 이용가능,KE,한국전기차인프라기술,1877-6546,3,20230118150101,,44,N,시설상황에 따라 이용이 제한될 수 있음,직산읍
,,,,,라이프타운 아파트,KP000617,01,06,충청남도 천안시 서북구 쌍용동 쌍용11길 33,36.8026209824,127.121943622,24시간,KP,한국전력,null,2,20230117130208,,44,Y,,쌍용3동
,,,,,라이프타운 아파트,KP000617,02,02,충청남도 천안시 서북구 쌍용동 쌍용11길 33,36.8026209824,127.121943622,24시간,KP,한국전력,null,2,20230118162212,,44,Y,,쌍용3동
,,,,,라이프타운 아파트,KP000617,03,02,충청남도 천안시 서북구 쌍용동 쌍용11길 33,36.8026209824,127.121943622,24시간,KP,한국전력,null,2,20230117132209,,44,Y,,쌍용3동
,,,,,라이프타운 아파트,KP000617,04,02,충청남도 천안시 서북구 쌍용동 쌍용11길 33,36.8026209824,127.121943622,24시간,KP,한국전력,null,3,20230118161611,,44,Y,,쌍용3동
,,,,,청당마을신도브래뉴 아파트,KP000618,01,06,충청남도 천안시 동남구 청당동 풍세로 770,36.7775700707,127.1414356106,24시간,KP,한국전력,null,2,20230115222029,,44,Y,,청룡동
,,,,,청당마을신도브래뉴 아파트,KP000618,02,02,충청남도 천안시 동남구 청당동 풍세로 770,36.7775700707,127.1414356106,24시간,KP,한국전력,null,2,20230117235319,,44,Y,,청룡동
,,,,,청당마을신도브래뉴 아파트,KP000618,03,02,충청남도 천안시 동남구 청당동 풍세로 770,36.7775700707,127.1414356106,24시간,KP,한국전력,null,2,20230118024617,,44,Y,,청룡동
,,,,,청당마을신도브래뉴 아파트,KP000618,04,02,충청남도 천안시 동남구 청당동 풍세로 770,36.7775700707,127.1414356106,24시간,KP,한국전력,null,3,20230118162612,,44,Y,,청룡동
,,,,,펜타포트3블럭,KP000619,01,06,충청남도 천안시 서북구 불당동 공원로 196,36.7984266432,127.1014318831,24시간,KP,한국전력,null,2,20230117192904,,44,Y,,불당2동
,,,,,펜타포트3블럭,KP000619,02,02,충청남도 천안시 서북구 불당동 공원로 196,36.7984266432,127.1014318831,24시간,KP,한국전력,null,3,20230118135105,,44,Y,,불당2동
,,,,,펜타포트3블럭,KP000619,03,02,충청남도 천안시 서북구 불당동 공원로 196,36.7984266432,127.1014318831,24시간,KP,한국전력,null,3,20230118152104,,44,Y,,불당2동
,,,,,천안 대주피오레 아파트,KP001067,01,02,충청남도 천안시 동남구 신방동 서부대로 257-8,36.7917984336,127.1272819797,24시간,KP,한국전력,null,2,20230117231014,,44,Y,,신방동
,,,,,두정1차대림e편한세상,KP001068,01,06,충청남도 천안시 서북구 두정동 두정중2길 12,36.8341969296,127.1405622661,24시간,KP,한국전력,null,2,20230112114107,,44,Y,,부성2동
,,,,,두정1차대림e편한세상,KP001068,02,02,충청남도 천안시 서북구 두정동 두정중2길 12,36.8341969296,127.1405622661,24시간,KP,한국전력,null,2,20221220164218,,44,Y,,부성2동
,,,,,두정1차대림e편한세상,KP001068,03,02,충청남도 천안시 서북구 두정동 두정중2길 12,36.8341969296,127.1405622661,24시간,KP,한국전력,null,2,20230115065218,,44,Y,,부성2동
,,,,,불당마을동일하이빌 아파트,KP001069,01,06,충청남도 천안시 서북구 불당동 시청로 73,36.807838873,127.1123323757,24시간,KP,한국전력,null,2,20230112125503,,44,Y,,불당2동
,,,,,불당마을동일하이빌 아파트,KP001069,02,02,충청남도 천안시 서북구 불당동 시청로 73,36.807838873,127.1123323757,24시간,KP,한국전력,null,2,20230118133503,,44,Y,,불당2동
,,,,,해피드림3차,KP001070,01,02,충청남도 천안시 서북구 두정동 두정상가5길 6,36.8303113142,127.1436131394,24시간,KP,한국전력,null,2,20230118083211,,44,Y,,부성2동
,,,,,신도브래뉴2차 아파트,KP001502,01,06,충청남도 천안시 동남구 목천읍 목천안터2길 19,36.7761149977,127.211201665,,KP,한국전력,null,9,20210603181810,,44,Y,,목천읍
,,,,,용곡1차세광엔리치타워 아파트,KP001503,01,06,충청남도 천안시 동남구 용곡동 풍세로 801-23,36.7800836852,127.1403334425,,KP,한국전력,null,2,20230118122202,,44,Y,,신방동
,,,,,용곡1차세광엔리치타워 아파트,KP001503,02,02,충청남도 천안시 동남구 용곡동 풍세로 801-23,36.7800836852,127.1403334425,,KP,한국전력,null,2,20230118035617,,44,Y,,신방동
,,,,,용곡1차세광엔리치타워 아파트,KP001503,03,02,충청남도 천안시 동남구 용곡동 풍세로 801-23,36.7800836852,127.1403334425,,KP,한국전력,null,2,20230118025620,,44,Y,,신방동
,,,,,용곡1차세광엔리치타워 아파트,KP001503,04,02,충청남도 천안시 동남구 용곡동 풍세로 801-23,36.7800836852,127.1403334425,,KP,한국전력,null,2,20230115074204,,44,Y,,신방동
,,,,,불당이안아파트,KP002941,01,06,충청남도 천안시 서북구 불당동 1503,36.819631,127.103061,,KP,한국전기차충전서비스,1899-2100,9,20230117203310,,44,Y,,불당2동
,,,,,불당이안아파트,KP002941,02,02,충청남도 천안시 서북구 불당동 1503,36.819631,127.103061,,KP,한국전기차충전서비스,1899-2100,9,20230117203310,,44,Y,,불당2동
,,,,,불당이안아파트,KP002941,03,02,충청남도 천안시 서북구 불당동 1503,36.819631,127.103061,,KP,한국전기차충전서비스,1899-2100,9,20230117203310,,44,Y,,불당2동
,,,,,불당이안아파트,KP002941,04,02,충청남도 천안시 서북구 불당동 1503,36.819631,127.103061,,KP,한국전기차충전서비스,1899-2100,9,20230117203310,,44,Y,,불당2동
,,,,,한화꿈에그린스마일시티아파트,KP003635,01,02,"충청남도 천안시 서북구 3공단6로 33 (차암동, 한화꿈에그린스마일시티)",36.841687,127.101007,,KP,한국전기차충전서비스,1899-2100,2,20230117230905,,44,Y,,부성2동
,,,,,한화꿈에그린스마일시티아파트,KP003635,02,02,"충청남도 천안시 서북구 3공단6로 33 (차암동, 한화꿈에그린스마일시티)",36.841687,127.101007,,KP,한국전기차충전서비스,1899-2100,2,20230118112407,,44,Y,,부성2동
,,,,,한화꿈에그린스마일시티아파트,KP003635,03,02,"충청남도 천안시 서북구 3공단6로 33 (차암동, 한화꿈에그린스마일시티)",36.841687,127.101007,,KP,한국전기차충전서비스,1899-2100,2,20230118050504,,44,Y,,부성2동
,,,,,한화꿈에그린스마일시티아파트,KP003635,04,02,"충청남도 천안시 서북구 3공단6로 33 (차암동, 한화꿈에그린스마일시티)",36.841687,127.101007,,KP,한국전기차충전서비스,1899-2100,2,20230118050611,,44,Y,,부성2동
,,,,,한화꿈에그린스마일시티아파트,KP003635,05,02,"충청남도 천안시 서북구 3공단6로 33 (차암동, 한화꿈에그린스마일시티)",36.841687,127.101007,,KP,한국전기차충전서비스,1899-2100,2,20230118054505,,44,Y,,부성2동
,,,,,한화꿈에그린스마일시티아파트,KP003635,06,02,"충청남도 천안시 서북구 3공단6로 33 (차암동, 한화꿈에그린스마일시티)",36.841687,127.101007,,KP,한국전기차충전서비스,1899-2100,2,20230118113904,,44,Y,,부성2동
,,,,,천안시 심야전기버스 충전소(차암동),KP004361,01,04,충청남도 천안시 서북구 차암동 430,36.84032285009,127.1050366115,24시간 이용가능,KP,한국전기차충전서비스,1899-2186,2,20230118115205,,44,Y,,부성2동
,,,,,천안시 심야전기버스 충전소(차암동),KP004361,02,04,충청남도 천안시 서북구 차암동 430,36.84032285009,127.1050366115,24시간 이용가능,KP,한국전기차충전서비스,1899-2186,2,20230118081008,,44,Y,,부성2동
,,,,,천안시 심야전기버스 충전소(차암동),KP004361,03,04,충청남도 천안시 서북구 차암동 430,36.84032285009,127.1050366115,24시간 이용가능,KP,한국전기차충전서비스,1899-2186,2,20230118090303,,44,Y,,부성2동
,,,,,천안 광덕산 광덕쉼터,KP004384,01,04,충청남도 천안시 동남구 광덕면 광풍로 264,36.674218207,127.05274360,24시간 이용가능,KP,한국전력,1899-2100,2,20230118064701,,44,Y,,광덕면
,,,,,천안 광덕산 광덕쉼터,KP004384,02,04,충청남도 천안시 동남구 광덕면 광풍로 264,36.674218207,127.05274360,24시간 이용가능,KP,한국전력,1899-2100,2,20230118134901,,44,Y,,광덕면
,,,,,천안시 광덕면 행정복지센터,KP004385,01,04,충청남도 천안시 동남구 광덕면 신흥리3길 33-1,36.698501872,127.11102606,24시간 이용가능,KP,한국전력,1899-2100,2,20230118060803,,44,Y,,광덕면
,,,,,천안시 광덕면 행정복지센터,KP004385,02,04,충청남도 천안시 동남구 광덕면 신흥리3길 33-1,36.698501872,127.11102606,24시간 이용가능,KP,한국전력,1899-2100,3,20230118154703,,44,Y,,광덕면
,,,,,천안시 태학산 자연휴양림,KP004386,01,04,충청남도 천안시 동남구 풍세면 휴양림길 105-2,36.728085999,127.09236223,09:00~18:00,KP,한국전력,1899-2100,3,20230118161609,,44,Y,,풍세면
,,,,,천안시 태학산 자연휴양림,KP004386,02,04,충청남도 천안시 동남구 풍세면 휴양림길 105-2,36.728085999,127.09236223,09:00~18:00,KP,한국전력,1899-2100,3,20230118155607,,44,Y,,풍세면
,,,,,북부스포츠센터,KP004448,01,04,충청남도 천안시 서북구 성환읍 성환1로 45,36.899686091,127.13219499,09:00~18:00,KP,한국전력,1899-2100,2,20230118152707,,44,Y,,성환읍
,,,,,북부스포츠센터,KP004448,02,04,충청남도 천안시 서북구 성환읍 성환1로 45,36.899686091,127.13219499,09:00~18:00,KP,한국전력,1899-2100,2,20230118131902,,44,Y,,성환읍
,,,,,북부스포츠센터,KP004448,03,04,충청남도 천안시 서북구 성환읍 성환1로 45,36.899686091,127.13219499,09:00~18:00,KP,한국전력,1899-2100,3,20230118155807,,44,Y,,성환읍
,,,,,북부스포츠센터,KP004448,04,04,충청남도 천안시 서북구 성환읍 성환1로 45,36.899686091,127.13219499,09:00~18:00,KP,한국전력,1899-2100,2,20230118151206,,44,Y,,성환읍
,,,,,직산읍 행정복지센터,KP004449,01,04,충청남도 천안시 서북구 직산읍 삼은4길 2,36.878735486,127.15050678,24시간 이용가능,KP,한국전력,1899-2100,2,20230118162707,,44,Y,,직산읍
,,,,,직산읍 행정복지센터,KP004449,02,04,충청남도 천안시 서북구 직산읍 삼은4길 2,36.878735486,127.15050678,24시간 이용가능,KP,한국전력,1899-2100,3,20230118161611,,44,Y,,직산읍
,,,,,독립기념관 충전소,KP005046,01,04,충청남도 천안시 동남구 목천읍 독립기념관로 1,36.7799,127.2324,24시간 이용가능,KP,한국전력,1899-2100,9,,,44,Y,,목천읍
,,,,,독립기념관 충전소,KP005046,02,04,충청남도 천안시 동남구 목천읍 독립기념관로 1,36.7799,127.2324,24시간 이용가능,KP,한국전력,1899-2100,9,,,44,Y,,목천읍
,,,,,독립기념관 충전소,KP005046,03,04,충청남도 천안시 동남구 목천읍 독립기념관로 1,36.7799,127.2324,24시간 이용가능,KP,한국전력,1899-2100,9,,,44,Y,,목천읍
,,,,,독립기념관 충전소,KP005046,04,04,충청남도 천안시 동남구 목천읍 독립기념관로 1,36.7799,127.2324,24시간 이용가능,KP,한국전력,1899-2100,9,,,44,Y,,목천읍
,,,,,수신면 행정복지센터,KP005048,01,04,충청남도 천안시 동남구 수신면 수신로 431,36.7308,127.2812,24시간 이용가능,KP,한국전력,1899-2100,9,,,44,Y,,수신면
,,,,,북천안자이에뜨,LH001200,01,02,충청남도 천안시 서북구 성거읍 성거길 20,36.867826790,127.19751012,24시간 이용가능,LH,LG헬로비전,1855-1078,2,20230118094006,,44,N,,성거읍
,,,,,북천안자이에뜨,LH001200,02,02,충청남도 천안시 서북구 성거읍 성거길 20,36.867826790,127.19751012,24시간 이용가능,LH,LG헬로비전,1855-1078,2,20230118064006,,44,N,,성거읍
,,,,,북천안자이에뜨,LH001200,03,02,충청남도 천안시 서북구 성거읍 성거길 20,36.867826790,127.19751012,24시간 이용가능,LH,LG헬로비전,1855-1078,2,20230118065007,,44,N,,성거읍
,,,,,북천안자이에뜨,LH001200,04,02,충청남도 천안시 서북구 성거읍 성거길 20,36.867826790,127.19751012,24시간 이용가능,LH,LG헬로비전,1855-1078,3,20230118132012,,44,N,,성거읍
,,,,,북천안자이에뜨,LH001200,05,02,충청남도 천안시 서북구 성거읍 성거길 20,36.867826790,127.19751012,24시간 이용가능,LH,LG헬로비전,1855-1078,2,20230117223012,,44,N,,성거읍
,,,,,대성기업,LH400100,01,02,충청남도 천안시 서북구 성환읍 율금1길 267-1,36.9040995,127.1079886,24시간 이용가능,LH,LG헬로비전,1855-1078,3,20230118142004,,44,N,입주민 전용,성환읍
,,,,,현보본사,PI121936,01,02,"충청남도 천안시 동남구 수신면 수신로 149 (백자리, (주)현보)",36.7064,127.273,24시간 이용가능,PI,차지비,1600-4047,2,20230118154101,,44,N,비개방(직원전용),수신면
,,,,,두정역푸르지오아파트,PI121950,01,02,"충청남도 천안시 서북구 두정역길 48 (두정동, 두정역푸르지오아파트)",36.8336,127.15,~,PI,차지비,1600-4047,2,20230117150059,,44,N,,부성2동
